編號,客家語,客語標音,客語音檔,華語詞義,例句,例句音檔,翻譯,備註,詞性1,詞性2,分類
16-47,領,liangˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-047.mp3,領；件(量詞),"阿嬤愛去銀行領錢
這領衫愛一千個銀",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-047s.mp3,"祖母要去銀行領錢。
這件衣服要價一千元。",,數/量詞,,16數詞量詞
16-48,輪,linˇ【len^/linˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-048.mp3,次,自家行一輪，就會知咧,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-048s.mp3,自己走一次，就會知道了。,,數/量詞,,16數詞量詞
16-49,鄰,lin【linˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-049.mp3,鄰,八鄰,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-049s.mp3,八鄰,,數/量詞,,16數詞量詞
16-50,兩,liongˋ【liong^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-050.mp3,兩(數詞),兩斤米,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-050s.mp3,兩斤米,,數/量詞,,16數詞量詞
16-51,臺(輛),toi(liong)【toiˋ(liongˋ)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-051.mp3,臺、輛(車輛),兩臺車仔（車／車仔）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-051s.mp3,兩臺車,,數/量詞,,16數詞量詞
16-52,六 (6),liugˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-052.mp3,6,,,,,數/量詞,,16數詞量詞
16-53,蕊,lui【luiˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-053.mp3,朵(量詞),摘一蕊花分你,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-053s.mp3,摘一朵花給你,,數/量詞,,16數詞量詞
16-54,秒,miauˋ【miau^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-054.mp3,秒,𠊎分你二十秒想一下,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-054s.mp3,我給你二十秒思考一下。,,名詞,,16數詞量詞
16-55,五 (5),ngˋ【ng^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-055.mp3,5,,,,,數/量詞,,16數詞量詞
16-56,二 (2),ngiˊ【ngi】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-056.mp3,2,,,,,數/量詞,,16數詞量詞
16-57,日,ngidˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-057.mp3,日(量詞),佢兩公姐愛去泰國尞五日,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-057s.mp3,他們夫妻倆要去泰國玩五天。,,數/量詞,,16數詞量詞
16-58,月,ngied,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-058.mp3,月(量詞),暑假有兩隻月,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-058s.mp3,暑假有兩個月。,,數/量詞,,16數詞量詞
16-59,年,ngien(nen)【nenˋ/ngienˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-059.mp3,年(量詞),三十年,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-059s.mp3,三十年,,名詞,,16數詞量詞
16-60,銀,ngiun【ngiunˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-060.mp3,元(量詞),兩千五百個銀,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-060s.mp3,兩千五百元,,數/量詞,,16數詞量詞
16-61,排,pe【paiˋ/peˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-061.mp3,排(量詞),一排樹仔（樹／樹仔）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-061s.mp3,一排樹木,,數/量詞,,16數詞量詞
16-62,盤,pan【panˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-062.mp3,盤,一盤炒蕹菜,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-062s.mp3,一盤炒空心菜,,數/量詞,,16數詞量詞
16-63,皮,pi【piˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-063.mp3,東西的表層；皮革製的；片(量詞),"豬皮
皮鞋
去屋背摘一兩皮仔七緣插",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-063s.mp3,"豬皮
皮鞋
去房子後面摘一兩片九層塔。",,數/量詞,,16數詞量詞
16-64,篇,pienˇ【penˇ/pienˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-064.mp3,篇(量詞),一篇論文,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-064s.mp3,一篇論文,,數/量詞,,16數詞量詞
16-65,七 (7),cidˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-065.mp3,7,,,,,數/量詞,,16數詞量詞
16-66,千,cienˇ【cenˇ/cienˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-066.mp3,千(數詞),七千頭樹仔（樹／樹仔）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-066s.mp3,七千棵樹,,數/量詞,,16數詞量詞
16-67,錢,cien【cenˋ/cienˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-067.mp3,錢；錢（量詞）,"賺（趁/賺）無錢
車錢幾多？
禁指（手禁/禁指）兩錢重",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-067s.mp3,"賺不到錢
車費多少錢？
戒指重兩錢",,數/量詞,,16數詞量詞
16-68,儕,sa【saˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-068.mp3,人數(量詞),屋下淨佢一儕人定定,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-068s.mp3,家裡只有他一人而已。,,數/量詞,,16數詞量詞
16-69,三 (3),samˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-069.mp3,3,,,,,數/量詞,,16數詞量詞
16-70,歲,seˋ【se^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-070.mp3,歲(量詞),十八歲,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-070s.mp3,十八歲,,數/量詞,,16數詞量詞
16-71,十 (10),shib【sib/siib】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-071.mp3,10,,,,,數/量詞,,16數詞量詞
16-72,十一,shib  rhidˋ【sib  rhidˋ/siib  idˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-072.mp3,11,,,,,數/量詞,,16數詞量詞
16-73,十二,shib ngiˊ【sib ngi/siib ngi 】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-073.mp3,12,十二生肖,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-073s.mp3,十二生肖,,數/量詞,,16數詞量詞
16-74,身,shinˇ【sinˇ/siinˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-074.mp3,套(量詞),一身西裝,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-074s.mp3,一套西裝,,數/量詞,,16數詞量詞
16-75,首,shiuˋ【siu^/su^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-075.mp3,首(量詞),唐詩三百首,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-075s.mp3,唐詩三百首,,數/量詞,,16數詞量詞
16-76,雙,sungˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-076.mp3,雙(量詞),歸晨早正賣忒（賣撇／賣忒）一雙鞋,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-076s.mp3,整個早上只賣了一雙鞋。,,數/量詞,,16數詞量詞
16-77,頭,teu【teuˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-077.mp3,棵(量詞),恁大頭个樹仔（樹／樹仔）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-077s.mp3,那麼大棵的樹,,數/量詞,,16數詞量詞
16-78,條,tiau【tiauˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-078.mp3,條；首(量詞),寫一條歌仔（歌／歌仔）,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-078s.mp3,寫一首歌,,數/量詞,,16數詞量詞
16-79,臺,toi【toiˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-079.mp3,臺(量詞),一臺電視,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-079s.mp3,一臺電視,,數/量詞,,16數詞量詞
16-80,段,tonˊ【ton】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-080.mp3,段,中山路一段,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-080s.mp3,中山路一段,,數/量詞,,16數詞量詞
16-81,度,tuˊ【tu】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-081.mp3,度(量詞),電用忒（用撇／用忒）幾多度,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-081s.mp3,電用了多少度?,,數/量詞,,16數詞量詞
16-82,通,tungˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-082.mp3,通(量詞),打恁多通電話，仰全無接？,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-082s.mp3,打那麼多通電話，怎麼都沒接？,,數/量詞,,16數詞量詞
16-83,萬,vanˊ【van】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-083.mp3,萬(數詞),一萬個人,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-083s.mp3,一萬個人,,數/量詞,,16數詞量詞
16-84,鑊,vog,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-084.mp3,鍋,煮一鑊飯,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-084s.mp3,煮一鍋飯,,數/量詞,,16數詞量詞
16-85,碗,vanˋ【van^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-085.mp3,碗,一碗豬肝湯,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-085s.mp3,一碗豬肝湯,,數/量詞,,16數詞量詞
16-86,四 (4),siˋ【si^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-086.mp3,4,,,,,數/量詞,,16數詞量詞
16-87,隻,zhagˋ【zagˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-087.mp3,隻(量詞),這貓嫲養兩隻貓子,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-087s.mp3,這母貓生了兩隻小貓。,,數/量詞,,16數詞量詞
16-88,張,zhongˇ【zongˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-088.mp3,張(量詞)；姓氏,"一張衛生紙
佢嫁分姓張个",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-088s.mp3,"一張衛生紙
她嫁給姓張的。",,數/量詞,,16數詞量詞
16-89,組,zuˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-089.mp3,組(量詞),一組號碼,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-089s.mp3,一組號碼,,數/量詞,,16數詞量詞
16-90,棧,zanˋ【zan^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-090.mp3,層(樓的量詞),這屋正兩棧樓定定,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-090s.mp3,這屋子才兩層樓而已。,,數/量詞,,16數詞量詞
16-91,禮拜,liˇ baiˋ【liˇ bai^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-16-091.mp3,星期,兩禮拜去一到臺北,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-16-091s.mp3,兩星期去一次臺北,,名詞,,16數詞量詞
17-1,比,biˋ【bi^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-001.mp3,比較、較量,"阿華比你還較高
有麼个好比？",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-001s.mp3,"阿華比你還高。
有什麼好比較？",,虛詞,動詞,17特殊詞類
17-2,本本,bunˋ bunˋ【bun^ bun^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-002.mp3,仍然；本來、原來,你仰食恁久，飯還本本恁多呢？,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-002s.mp3,你怎麼吃了這麼久，飯還仍然這麼多呢？,,副詞,,17特殊詞類
17-3,本來,bunˋ loi【bun^ loiˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-003.mp3,本來、原來,阿爸本來愛去个，背尾又取消,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-003s.mp3,爸爸本來要去的，最後又取消。,,副詞,,17特殊詞類
17-4,分,bunˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-004.mp3,被…；給予；乞討,"分人打
分佢一垤糖
頭擺掛紙煞，有人會來分粄。
摎（和／摎）人分飯食",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-004s.mp3,"被人打
給他一塊糖。
從前掃墓完，有人會來分祭品。
向人乞食。",,虛詞,,17特殊詞類
17-5,在,coiˇ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-005.mp3,在...,無人在屋下,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-005s.mp3,沒人在家,,虛詞,,17特殊詞類
17-6,除了...以外,chu liauˋ(leˋ)…rhiˇ ngoiˊ【cuˋliau^…rhiˇnguai/cuˋ liau^…iˇ ngoi】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-006.mp3,除了...以外,除了工作以外，家庭生活乜盡重要。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-006s.mp3,除了工作以外，家庭生活也非常重要。,,虛詞,,17特殊詞類
17-7,除忒【除撇／除忒】,chu  tedˋ【cuˋ pedˋ/cuˋ tedˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-007.mp3,除了、除此之外,除忒（除撇/除忒）英文，你還會講麼个話（話／事）？,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-007s.mp3,除了英文，你還會說什麼語言？,,虛詞,,17特殊詞類
17-8,除忒【除撇／除忒】,chu  tedˋ【cuˋ pedˋ/cuˋ tedˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-008.mp3,除了；除去,"除忒（除撇/除忒）你還有麼人?
摎（和／摎）這草除忒（除撇/除忒）佢",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-008s.mp3,"除了你還有誰？
把這草除去",,虛詞,動詞,17特殊詞類
17-9,到,doˋ【do^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-009.mp3,到達；…得,"楊梅站會到咧
食到肚屎飽飽",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-009s.mp3,"楊梅站快到了！
肚子吃得飽飽的。",,虛詞,動詞,17特殊詞類
17-10,對,duiˋ【dui^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-010.mp3,從…,"對這片到車頭，愛一點鐘來行
你對哪來?臺北抑苗栗？",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-010s.mp3,"從這裡到車站，要走一小時。
你從哪裡來？臺北還是苗栗？",,虛詞,,17特殊詞類
17-11,个,gaiˋ【gai^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-011.mp3,...的,"阿哥个書包仔（書包／書包仔）
賣豬肉个",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-011s.mp3,"哥哥的書包
賣豬肉的",,虛詞,,17特殊詞類
17-12,所以,soˋ rhiˇ【so^ rhiˇ/so^ iˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-012.mp3,所以,佢講笑个，所以你莫恁閼啦!,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-012s.mp3,他開玩笑的，所以你不要那麼生氣啦！,,虛詞,,17特殊詞類
17-13,係毋係,heˊ m heˊ【he mˋ he】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-013.mp3,是不是,冰箱肚个葡萄係毋係你買个?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-013s.mp3,冰箱裡的葡萄是不是你買的？,,副詞,,17特殊詞類
17-14,抑係,rhiaˊ heˊ【rhia  he/ia  he】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-014.mp3,或是、還是,佢抑係你做得去?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-014s.mp3,他還是你可以去？,,虛詞,,17特殊詞類
17-15,因爭(因為)【因為／因爭(因為)】,rhinˇ zenˇ( rhinˇ vuiˊ)【rhinˇ vui/inˇ zenˇ( inˇ vui )】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-015.mp3,因為,因爭（因為／因爭）恁樣（恁呢／恁樣）就唩咧，恁見笑!,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-015s.mp3,因為這樣就哭了，真是丟臉！,,虛詞,,17特殊詞類
17-16,樣仔【樣／樣仔】,rhiongˊ erˋ【rhiong/iong  e^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-016.mp3,樣子、…似的,"䀴（看/䀴）你恁歡喜个樣仔（樣/樣仔）
暢到像癲仔樣仔（樣/樣仔）",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-016s.mp3,"看你那麼高興的樣子。
高興得像瘋子一樣",,名詞,,17特殊詞類
17-17,連,lien【lenˋ/lienˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-017.mp3,連…（連接詞）,這當簡單，連細人仔（細子/細人仔）都曉得,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-017s.mp3,這很簡單，連小朋友都會。,,虛詞,,17特殊詞類
17-18,毋單淨...還,m danˇciangˊ...han【mˋ danˇciang... hanˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-018.mp3,不但...還,佢毋單淨生來靚，還當有愛心,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-018s.mp3,她不但長得漂亮，還很有愛心。,,虛詞,,17特殊詞類
17-19,毋過,m goˋ【mˋ go^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-019.mp3,不過,有摎（和／摎）佢解釋，毋過佢無法度接受,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-019s.mp3,有跟他解釋，但他無法接受。,,副詞,,17特殊詞類
17-20,無,mo【moˇ(moˋ)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-020.mp3,...嗎?,你有䀴（看／䀴）着阿明無?毋知走哪去咧,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-020s.mp3,你有看到阿明嗎？不知道跑去哪裡了。,,副詞,,17特殊詞類
17-21,若係,naˊ heˊ【na he】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-021.mp3,如果,若係有仰般（仰／仰般）就愛講，毋使細義,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-021s.mp3,如果怎麼了就要說，不要客氣。,,虛詞,,17特殊詞類
17-22,原本,ngien bunˋ【ngienˋ bun^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-022.mp3,本來、原來,原本講好个，又詐癲，會閼死!,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-022s.mp3,原本說好的，又裝傻，會氣死！,,虛詞,,17特殊詞類
17-23,原來,ngien loi【ngienˋ loi ˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-023.mp3,原來,原來玻璃係你打爛忒（爛撇／爛忒）个,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-023s.mp3,原來玻璃是你打破的。,,虛詞,,17特殊詞類
17-24,怕,paˋ【pa^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-024.mp3,猜想之詞，可能、也許,怕有十公斤重,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-024s.mp3,可能有十公斤重,,副詞,,17特殊詞類
17-25,盡量,cinˊ liongˊ【cin liong】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-025.mp3,盡量,你盡量食，最好食忒（食撇／食忒）去！,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-025s.mp3,你盡量吃，最好吃完！,,副詞,,17特殊詞類
17-26,就像【斯像／就像】,ciuˊ ciongˋ【zii^ ciong^/zu^ciong^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-026.mp3,例如；似乎,"就像（斯像/就像）係鉛筆、尺
就像（斯像/就像）毋係佢个事樣仔（樣／樣仔）",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-026s.mp3,"例如鉛筆、尺
似乎不是他的事一樣",,副詞,,17特殊詞類
17-27,從,ciung【ciungˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-027.mp3,從,佢係阿嬤從細渡到大个。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-027s.mp3,他是祖母從小帶到大的。,,虛詞,,17特殊詞類
17-28,雖然,suiˇ rhien(suiˇ rhan)【suiˇ rhienˋ/suiˇ ienˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-028.mp3,雖然,雖然恁樣（恁呢／恁樣）講無毋著，佢還係試着疑狐,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-028s.mp3,雖然這樣說沒錯，他還是感到懷疑。,,虛詞,,17特殊詞類
17-29,忒【撇／忒】,tedˋ【pedˋ/tedˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-029.mp3,...掉；完了、結束,"該賊仔走忒（走撇／走忒）咧!
過忒（過撇／過忒）个事就莫過想咧",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-029s.mp3,"那個小偷跑掉了！
過去的事就不要再想了！",,虛詞,,17特殊詞類
17-30,第,tiˊ【ti】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-030.mp3,第...,"第一儕
第二個",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-030s.mp3,"第一人
第二個",,副詞,,17特殊詞類
17-31,摎【和／摎】,lauˇ【gaˇ/lauˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-031.mp3,和…、與…,"摎（和/摎）你講
摎（和/摎）你共下去",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-031s.mp3,"跟你說
和你一起去",,虛詞,,17特殊詞類
17-32,為着,vuiˊ chog(doˋ)【vui do^/vui cog(do^)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-17-032.mp3,為了,為着子女食苦,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-17-032s.mp3,為了子女吃苦,,虛詞,,17特殊詞類
18-1,暗晡,amˋ buˇ【am^ buˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-001.mp3,晚上,老弟逐暗晡九點睡。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-001s.mp3,弟弟每天晚上九點睡。,,副詞,,18時空與情狀副詞
18-2,暗晡夜,amˋ buˇrhiaˊ【am^ buˇrhia/am^ buˇia】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-002.mp3,今天晚上,暗晡夜有閒無?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-002s.mp3,今天晚上有空嗎？,,副詞,,18時空與情狀副詞
18-3,恁,anˋ【an^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-003.mp3,這麼、很,"佢恁後生就恁曉得，還得人惜。
拜六，夜市仔（夜市）恁多人",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-003s.mp3,"他這麼年輕就這麼懂事，很討人喜歡。
星期六，夜市這麼多人。",,副詞,,18時空與情狀副詞
18-4,拜...(禮拜...),baiˋ...(liˇ baiˋ...)【bai^...(liˇbai^...)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-004.mp3,星期...,拜一有英文課,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-004s.mp3,星期一有英文課。,,名詞,,18時空與情狀副詞
18-5,恁夜,anˋ rhiaˊ【an^ rhia/an^ ia】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-005.mp3,半夜,恁夜咧!你做麼个還毋睡?,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-005s.mp3,半夜了！你幹麼還不睡？,,副詞,,18時空與情狀副詞
18-6,半日,banˋ ngidˋ【ban^ ngidˋ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-006.mp3,半天,行歸半日正到，還遠哦!,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-006s.mp3,走了大半天才到達，很遠哦！,,副詞,,18時空與情狀副詞
18-7,北,bedˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-007.mp3,北,"北海
這間屋係向北个！",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-007s.mp3,"北海
這間房子是朝北的！",,名詞,,18時空與情狀副詞
18-8,背尾,boiˋ muiˇ【boi^ muiˇ】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-008.mp3,後面；最後、事後(方位、時間),"狗仔（狗／狗仔）在你个背尾
背尾佢正承認係佢偷个",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-008s.mp3,"狗在你的背後。
最後他才承認是他偷的。",,副詞,,18時空與情狀副詞
18-9,背後,boiˋ heuˊ【boi^ heu】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-009.mp3,後面(方位),"屋背後
",https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-009s.mp3,屋子後方,,副詞,,18時空與情狀副詞
18-10,自從(自)【自從／自從(自)】,ciiˊ ciung(ciiˊ)【cii ciungˋ/cii  ciungˋ(cii)】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-010.mp3,自從,自從車禍過後，佢就無上班。,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-010s.mp3,自從車禍過後，他就沒上班。,,副詞,,18時空與情狀副詞
18-11,昨晡日,coˇ buˇ ngidˋ,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-011.mp3,昨天,昨晡日食齋，做毋得食肉,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-011s.mp3,昨天吃素，不能吃肉。,,副詞,,18時空與情狀副詞
18-12,打早,daˋ zoˋ【da^ zo^】,https://wiki.hakka.gov.tw/file/107/1/rh/w/rh-18-012.mp3,一大早,打早就無閒到今，坐等尞一下,https://wiki.hakka.gov.tw/file/107/1/rh/s/rh-18-012s.mp3,從早忙到現在，坐著休息一下。,,副詞,,18時空與情狀副詞
